,ts_code,symbol,name,area,industry,market,list_date
2735,600693.SH,600693,东百集团,福建,百货,主板,19931122
2736,600694.SH,600694,大商股份,辽宁,百货,主板,19931122
2737,600695.SH,600695,绿庭投资,上海,多元金融,主板,19931122
2739,600697.SH,600697,欧亚集团,吉林,百货,主板,19931206
2741,600699.SH,600699,均胜电子,浙江,汽车配件,主板,19931206
2743,600702.SH,600702,舍得酒业,四川,白酒,主板,19960524
2744,600703.SH,600703,三安光电,湖北,半导体,主板,19960528
2745,600704.SH,600704,物产中大,浙江,商贸代理,主板,19960606
2746,600705.SH,600705,中航资本,黑龙江,多元金融,主板,19960516
2747,600706.SH,600706,曲江文旅,陕西,旅游服务,主板,19960516
2748,600707.SH,600707,彩虹股份,陕西,元器件,主板,19960520
2749,600708.SH,600708,光明地产,上海,全国地产,主板,19960606
2750,600710.SH,600710,苏美达,江苏,工程机械,主板,19960701
2751,600711.SH,600711,盛屯矿业,福建,小金属,主板,19960531
2752,600712.SH,600712,南宁百货,广西,百货,主板,19960626
2753,600713.SH,600713,南京医药,江苏,医药商业,主板,19960701
2754,600714.SH,600714,金瑞矿业,青海,化工原料,主板,19960606
2755,600715.SH,600715,文投控股,辽宁,影视音像,主板,19960701
2756,600716.SH,600716,凤凰股份,江苏,区域地产,主板,19960702
2757,600717.SH,600717,天津港,天津,港口,主板,19960614
2758,600718.SH,600718,东软集团,辽宁,软件服务,主板,19960618
2759,600719.SH,600719,大连热电,辽宁,供气供热,主板,19960716
2760,600720.SH,600720,祁连山,甘肃,水泥,主板,19960716
2762,600722.SH,600722,金牛化工,河北,化工原料,主板,19960626
2763,600723.SH,600723,首商股份,北京,百货,主板,19960716
2764,600724.SH,600724,宁波富达,浙江,区域地产,主板,19960716
2767,600727.SH,600727,鲁北化工,山东,农药化肥,主板,19960702
2768,600728.SH,600728,佳都科技,广东,软件服务,主板,19960716
2769,600729.SH,600729,重庆百货,重庆,百货,主板,19960702
2770,600730.SH,600730,中国高科,北京,综合类,主板,19960726
2771,600731.SH,600731,湖南海利,湖南,农药化肥,主板,19960802
2773,600733.SH,600733,北汽蓝谷,北京,汽车整车,主板,19960816
2774,600734.SH,600734,实达集团,福建,IT设备,主板,19960808
2775,600735.SH,600735,新华锦,山东,商贸代理,主板,19960726
2776,600736.SH,600736,苏州高新,江苏,园区开发,主板,19960815
2777,600737.SH,600737,中粮糖业,新疆,食品,主板,19960731
2778,600738.SH,600738,兰州民百,甘肃,百货,主板,19960802
2779,600739.SH,600739,辽宁成大,辽宁,商贸代理,主板,19960819
2780,600740.SH,600740,山西焦化,山西,焦炭加工,主板,19960808
2781,600741.SH,600741,华域汽车,上海,汽车配件,主板,19960826
2782,600742.SH,600742,一汽富维,吉林,汽车配件,主板,19960826
2783,600743.SH,600743,华远地产,北京,区域地产,主板,19960909
2784,600744.SH,600744,华银电力,湖南,火力发电,主板,19960905
2785,600745.SH,600745,闻泰科技,湖北,通信设备,主板,19960828
2786,600746.SH,600746,江苏索普,江苏,化工原料,主板,19960918
2788,600748.SH,600748,上实发展,上海,全国地产,主板,19960925
2789,600749.SH,600749,西藏旅游,西藏,旅游景点,主板,19961015
2790,600750.SH,600750,江中药业,江西,中成药,主板,19960923
2791,600751.SH,600751,海航科技,天津,水运,主板,19960909
2792,600753.SH,600753,东方银星,福建,批发业,主板,19960927
2793,600754.SH,600754,锦江酒店,上海,酒店餐饮,主板,19961011
2794,600755.SH,600755,厦门国贸,福建,商贸代理,主板,19961003
2795,600756.SH,600756,浪潮软件,山东,软件服务,主板,19960923
2796,600757.SH,600757,长江传媒,湖北,出版业,主板,19961003
2797,600758.SH,600758,红阳能源,辽宁,煤炭开采,主板,19961029
2798,600759.SH,600759,洲际油气,海南,石油开采,主板,19961008
2799,600760.SH,600760,中航沈飞,山东,航空,主板,19961011
2800,600761.SH,600761,安徽合力,安徽,工程机械,主板,19961009
2801,600763.SH,600763,通策医疗,浙江,医疗保健,主板,19961030
2802,600764.SH,600764,中国海防,北京,通信设备,主板,19961104
2803,600765.SH,600765,中航重机,贵州,机械基件,主板,19961106
2804,600766.SH,600766,园城黄金,山东,黄金,主板,19961028
2806,600768.SH,600768,宁波富邦,浙江,铝,主板,19961111
2807,600769.SH,600769,祥龙电业,湖北,建筑工程,主板,19961101
2808,600770.SH,600770,综艺股份,江苏,综合类,主板,19961120
2809,600771.SH,600771,广誉远,青海,中成药,主板,19961105
2810,600773.SH,600773,西藏城投,西藏,区域地产,主板,19961108
2811,600774.SH,600774,汉商集团,湖北,百货,主板,19961108
2812,600775.SH,600775,南京熊猫,江苏,通信设备,主板,19961118
2813,600776.SH,600776,东方通信,浙江,通信设备,主板,19961126
2814,600777.SH,600777,新潮能源,山东,石油开采,主板,19961121
2815,600778.SH,600778,友好集团,新疆,百货,主板,19961203
2816,600779.SH,600779,水井坊,四川,白酒,主板,19961206
2817,600780.SH,600780,通宝能源,山西,火力发电,主板,19961205
2819,600782.SH,600782,新钢股份,江西,普钢,主板,19961225
2820,600783.SH,600783,鲁信创投,山东,多元金融,主板,19961225
2821,600784.SH,600784,鲁银投资,山东,普钢,主板,19961225
2822,600785.SH,600785,新华百货,宁夏,百货,主板,19970108
2823,600787.SH,600787,中储股份,天津,仓储物流,主板,19970121
2824,600789.SH,600789,鲁抗医药,山东,化学制药,主板,19970226
2825,600790.SH,600790,轻纺城,浙江,商品城,主板,19970228
2826,600791.SH,600791,京能置业,北京,全国地产,主板,19970130
2827,600792.SH,600792,云煤能源,云南,焦炭加工,主板,19970123
2828,600793.SH,600793,宜宾纸业,四川,造纸,主板,19970220
2829,600794.SH,600794,保税科技,江苏,仓储物流,主板,19970306
2830,600795.SH,600795,国电电力,辽宁,火力发电,主板,19970318
2831,600796.SH,600796,钱江生化,浙江,农药化肥,主板,19970408
2832,600797.SH,600797,浙大网新,浙江,软件服务,主板,19970418
2833,600798.SH,600798,宁波海运,浙江,水运,主板,19970423
2834,600800.SH,600800,天津磁卡,天津,综合类,主板,19931206
2835,600801.SH,600801,华新水泥,湖北,水泥,主板,19940103
2836,600802.SH,600802,福建水泥,福建,水泥,主板,19940103
2837,600803.SH,600803,新奥股份,河北,农药化肥,主板,19940103
2838,600804.SH,600804,鹏博士,四川,电信运营,主板,19940103
2839,600805.SH,600805,悦达投资,江苏,综合类,主板,19940103
2841,600808.SH,600808,马钢股份,安徽,普钢,主板,19940106
2842,600809.SH,600809,山西汾酒,山西,白酒,主板,19940106
2843,600810.SH,600810,神马股份,河南,化纤,主板,19940106
2844,600811.SH,600811,东方集团,黑龙江,综合类,主板,19940106
2845,600812.SH,600812,华北制药,河北,化学制药,主板,19940114
2846,600814.SH,600814,杭州解百,浙江,百货,主板,19940114
2848,600816.SH,600816,安信信托,上海,多元金融,主板,19940128
2850,600818.SH,600818,中路股份,上海,文教休闲,主板,19940128
2851,600819.SH,600819,耀皮玻璃,上海,玻璃,主板,19940128
2852,600820.SH,600820,隧道股份,上海,建筑工程,主板,19940128
2853,600821.SH,600821,津劝业,天津,百货,主板,19940128
2854,600822.SH,600822,上海物贸,上海,商贸代理,主板,19940204
2855,600823.SH,600823,世茂股份,上海,全国地产,主板,19940204
2856,600824.SH,600824,益民集团,上海,百货,主板,19940204
2857,600825.SH,600825,新华传媒,上海,出版业,主板,19940204
2858,600826.SH,600826,兰生股份,上海,商贸代理,主板,19940204
2859,600827.SH,600827,百联股份,上海,超市连锁,主板,19940204
2860,600828.SH,600828,茂业商业,四川,百货,主板,19940224
2861,600829.SH,600829,人民同泰,黑龙江,医药商业,主板,19940224
2862,600830.SH,600830,香溢融通,浙江,多元金融,主板,19940224
2863,600831.SH,600831,广电网络,陕西,影视音像,主板,19940224
2864,600833.SH,600833,第一医药,上海,医药商业,主板,19940224
2865,600834.SH,600834,申通地铁,上海,公共交通,主板,19940224
2866,600835.SH,600835,上海机电,上海,运输设备,主板,19940224
2867,600836.SH,600836,界龙实业,上海,广告包装,主板,19940224
2868,600837.SH,600837,海通证券,上海,证券,主板,19940224
2869,600838.SH,600838,上海九百,上海,百货,主板,19940224
2870,600839.SH,600839,四川长虹,四川,家用电器,主板,19940311
2871,600841.SH,600841,上柴股份,上海,机械基件,主板,19940311
2872,600843.SH,600843,上工申贝,上海,纺织机械,主板,19940311
2873,600844.SH,600844,丹化科技,江苏,化工原料,主板,19940311
2874,600845.SH,600845,宝信软件,上海,软件服务,主板,19940311
2875,600846.SH,600846,同济科技,上海,建筑工程,主板,19940311
2876,600847.SH,600847,万里股份,重庆,电气设备,主板,19940324
2877,600848.SH,600848,上海临港,上海,园区开发,主板,19940324
2878,600850.SH,600850,华东电脑,上海,软件服务,主板,19940324
2879,600851.SH,600851,海欣股份,上海,化学制药,主板,19940404
2880,600853.SH,600853,龙建股份,黑龙江,建筑工程,主板,19940404
2881,600854.SH,600854,春兰股份,江苏,家用电器,主板,19940425
2882,600855.SH,600855,航天长峰,北京,专用机械,主板,19940425
2884,600857.SH,600857,宁波中百,浙江,百货,主板,19940425
2885,600858.SH,600858,银座股份,山东,百货,主板,19940506
2886,600859.SH,600859,王府井,北京,百货,主板,19940506
2887,600860.SH,600860,京城股份,北京,专用机械,主板,19940506
2888,600861.SH,600861,北京城乡,北京,百货,主板,19940520
2889,600862.SH,600862,中航高科,江苏,航空,主板,19940520
2890,600863.SH,600863,内蒙华电,内蒙,火力发电,主板,19940520
2891,600864.SH,600864,哈投股份,黑龙江,证券,主板,19940809
2892,600865.SH,600865,百大集团,浙江,百货,主板,19940809
2893,600866.SH,600866,星湖科技,广东,食品,主板,19940818
2894,600867.SH,600867,通化东宝,吉林,生物制药,主板,19940824
2895,600868.SH,600868,梅雁吉祥,广东,水力发电,主板,19940912
2896,600869.SH,600869,智慧能源,青海,电气设备,主板,19950206
2898,600871.SH,600871,石化油服,北京,石油开采,主板,19950411
2899,600872.SH,600872,中炬高新,广东,食品,主板,19950124
2900,600873.SH,600873,梅花生物,西藏,食品,主板,19950217
2901,600874.SH,600874,创业环保,天津,环境保护,主板,19950630
2902,600875.SH,600875,东方电气,四川,电气设备,主板,19951010
2903,600876.SH,600876,洛阳玻璃,河南,玻璃,主板,19951031
2905,600879.SH,600879,航天电子,湖北,航空,主板,19951115
2906,600880.SH,600880,博瑞传播,四川,广告包装,主板,19951115
2907,600881.SH,600881,亚泰集团,吉林,水泥,主板,19951115
2908,600882.SH,600882,妙可蓝多,上海,乳制品,主板,19951206
2909,600883.SH,600883,博闻科技,云南,水泥,主板,19951208
2910,600884.SH,600884,杉杉股份,浙江,综合类,主板,19960130
2911,600885.SH,600885,宏发股份,湖北,电气设备,主板,19960205
2912,600886.SH,600886,国投电力,北京,水力发电,主板,19960118
2913,600887.SH,600887,伊利股份,内蒙,乳制品,主板,19960312
2914,600888.SH,600888,新疆众和,新疆,铝,主板,19960215
2915,600889.SH,600889,南京化纤,江苏,化纤,主板,19960308
2916,600890.SH,600890,中房股份,北京,区域地产,主板,19960318
2918,600892.SH,600892,大晟文化,深圳,影视音像,主板,19960315
2919,600893.SH,600893,航发动力,陕西,航空,主板,19960408
2920,600894.SH,600894,广日股份,广东,运输设备,主板,19960328
2921,600895.SH,600895,张江高科,上海,园区开发,主板,19960422
2922,600896.SH,600896,览海投资,海南,医疗保健,主板,19960503
2923,600897.SH,600897,厦门空港,福建,机场,主板,19960531
2924,600898.SH,600898,国美通讯,山东,通信设备,主板,19960418
2925,600900.SH,600900,长江电力,北京,水力发电,主板,20031118
2926,600901.SH,600901,江苏租赁,江苏,多元金融,主板,20180301
2927,600903.SH,600903,贵州燃气,贵州,供气供热,主板,20171107
2928,600908.SH,600908,无锡银行,江苏,银行,主板,20160923
2929,600909.SH,600909,华安证券,安徽,证券,主板,20161206
2930,600917.SH,600917,重庆燃气,重庆,供气供热,主板,20140930
2931,600919.SH,600919,江苏银行,江苏,银行,主板,20160802
2932,600926.SH,600926,杭州银行,浙江,银行,主板,20161027
2933,600928.SH,600928,西安银行,陕西,银行,主板,20190301
2934,600929.SH,600929,湖南盐业,湖南,食品,主板,20180326
2935,600933.SH,600933,爱柯迪,浙江,汽车配件,主板,20171117
2936,600936.SH,600936,广西广电,广西,影视音像,主板,20160815
2937,600939.SH,600939,重庆建工,重庆,建筑工程,主板,20170221
2938,600958.SH,600958,东方证券,上海,证券,主板,20150323
2939,600959.SH,600959,江苏有线,江苏,影视音像,主板,20150428
2940,600960.SH,600960,渤海汽车,山东,汽车配件,主板,20040407
2941,600961.SH,600961,株冶集团,湖南,铅锌,主板,20040830
2942,600962.SH,600962,国投中鲁,北京,软饮料,主板,20040622
2943,600963.SH,600963,岳阳林纸,湖南,造纸,主板,20040525
2944,600965.SH,600965,福成股份,河北,农业综合,主板,20040713
2945,600966.SH,600966,博汇纸业,山东,造纸,主板,20040608
2946,600967.SH,600967,内蒙一机,内蒙,运输设备,主板,20040518
2947,600968.SH,600968,海油发展,北京,石油开采,主板,20190626
2948,600969.SH,600969,郴电国际,湖南,水力发电,主板,20040408
2949,600970.SH,600970,中材国际,江苏,建筑工程,主板,20050412
2950,600971.SH,600971,恒源煤电,安徽,煤炭开采,主板,20040817
2951,600973.SH,600973,宝胜股份,江苏,电气设备,主板,20040802
2952,600975.SH,600975,新五丰,湖南,农业综合,主板,20040609
2953,600976.SH,600976,健民集团,湖北,中成药,主板,20040419
2954,600977.SH,600977,中国电影,北京,影视音像,主板,20160809
2955,600978.SH,600978,宜华生活,广东,家居用品,主板,20040824
2956,600979.SH,600979,广安爱众,四川,水力发电,主板,20040906
2957,600980.SH,600980,北矿科技,北京,元器件,主板,20040512
2958,600981.SH,600981,汇鸿集团,江苏,商贸代理,主板,20040630
2959,600982.SH,600982,宁波热电,浙江,供气供热,主板,20040706
2960,600983.SH,600983,惠而浦,安徽,家用电器,主板,20040727
2961,600984.SH,600984,建设机械,陕西,工程机械,主板,20040707
2962,600985.SH,600985,淮北矿业,安徽,煤炭开采,主板,20040428
2963,600986.SH,600986,科达股份,山东,互联网,主板,20040426
2964,600987.SH,600987,航民股份,浙江,纺织,主板,20040809
2965,600988.SH,600988,赤峰黄金,内蒙,黄金,主板,20040414
2966,600989.SH,600989,宝丰能源,宁夏,化工原料,主板,20190516
2967,600990.SH,600990,四创电子,安徽,通信设备,主板,20040510
2968,600992.SH,600992,贵绳股份,贵州,钢加工,主板,20040514
2969,600993.SH,600993,马应龙,湖北,中成药,主板,20040517
2970,600995.SH,600995,文山电力,云南,水力发电,主板,20040615
2971,600996.SH,600996,贵广网络,贵州,影视音像,主板,20161226
2972,600997.SH,600997,开滦股份,河北,煤炭开采,主板,20040602
2973,600998.SH,600998,九州通,湖北,医药商业,主板,20101102
2974,600999.SH,600999,招商证券,深圳,证券,主板,20091117
2975,601000.SH,601000,唐山港,河北,港口,主板,20100705
2976,601001.SH,601001,大同煤业,山西,煤炭开采,主板,20060623
2977,601002.SH,601002,晋亿实业,浙江,机械基件,主板,20070126
2978,601003.SH,601003,柳钢股份,广西,普钢,主板,20070227
2979,601005.SH,601005,重庆钢铁,重庆,普钢,主板,20070228
2980,601006.SH,601006,大秦铁路,山西,铁路,主板,20060801
2981,601007.SH,601007,金陵饭店,江苏,酒店餐饮,主板,20070406
2982,601008.SH,601008,连云港,江苏,港口,主板,20070426
2983,601009.SH,601009,南京银行,江苏,银行,主板,20070719
2984,601010.SH,601010,文峰股份,江苏,超市连锁,主板,20110603
2985,601011.SH,601011,宝泰隆,黑龙江,焦炭加工,主板,20110309
2986,601012.SH,601012,隆基股份,陕西,半导体,主板,20120411
2987,601015.SH,601015,陕西黑猫,陕西,焦炭加工,主板,20141105
2988,601016.SH,601016,节能风电,北京,新型电力,主板,20140929
2989,601018.SH,601018,宁波港,浙江,港口,主板,20100928
2990,601019.SH,601019,山东出版,山东,出版业,主板,20171122
2991,601020.SH,601020,华钰矿业,西藏,铅锌,主板,20160316
2992,601021.SH,601021,春秋航空,上海,空运,主板,20150121
2993,601028.SH,601028,玉龙股份,江苏,钢加工,主板,20111107
2994,601038.SH,601038,一拖股份,河南,农用机械,主板,20120808
2995,601058.SH,601058,赛轮轮胎,山东,汽车配件,主板,20110630
2996,601066.SH,601066,中信建投,北京,证券,主板,20180620
2997,601068.SH,601068,中铝国际,北京,建筑工程,主板,20180831
2998,601069.SH,601069,西部黄金,新疆,黄金,主板,20150122
2999,601086.SH,601086,国芳集团,甘肃,百货,主板,20170929
3000,601088.SH,601088,中国神华,北京,煤炭开采,主板,20071009
3001,601098.SH,601098,中南传媒,湖南,出版业,主板,20101028
3002,601099.SH,601099,太平洋,云南,证券,主板,20071228
3003,601100.SH,601100,恒立液压,江苏,工程机械,主板,20111028
3004,601101.SH,601101,昊华能源,北京,煤炭开采,主板,20100331
3005,601106.SH,601106,中国一重,黑龙江,工程机械,主板,20100209
3006,601107.SH,601107,四川成渝,四川,路桥,主板,20090727
3007,601108.SH,601108,财通证券,浙江,证券,主板,20171024
3008,601111.SH,601111,中国国航,北京,空运,主板,20060818
3010,601116.SH,601116,三江购物,浙江,超市连锁,主板,20110302
3011,601117.SH,601117,中国化学,北京,建筑工程,主板,20100107
3012,601118.SH,601118,海南橡胶,海南,橡胶,主板,20110107
3013,601126.SH,601126,四方股份,北京,电气设备,主板,20101231
3014,601127.SH,601127,小康股份,重庆,汽车配件,主板,20160615
3015,601128.SH,601128,常熟银行,江苏,银行,主板,20160930
3016,601137.SH,601137,博威合金,浙江,铜,主板,20110127
3017,601138.SH,601138,工业富联,深圳,通信设备,主板,20180608
3018,601139.SH,601139,深圳燃气,深圳,供气供热,主板,20091225
3019,601155.SH,601155,新城控股,江苏,区域地产,主板,20151204
3020,601158.SH,601158,重庆水务,重庆,水务,主板,20100329
3021,601162.SH,601162,天风证券,湖北,证券,主板,20181019
3022,601163.SH,601163,三角轮胎,山东,汽车配件,主板,20160909
3023,601166.SH,601166,兴业银行,福建,银行,主板,20070205
3024,601168.SH,601168,西部矿业,青海,铜,主板,20070712
3025,601169.SH,601169,北京银行,北京,银行,主板,20070919
3026,601177.SH,601177,杭齿前进,浙江,机械基件,主板,20101011
3027,601179.SH,601179,中国西电,陕西,电气设备,主板,20100128
3028,601186.SH,601186,中国铁建,北京,建筑工程,主板,20080310
3029,601188.SH,601188,龙江交通,黑龙江,路桥,主板,20100319
3030,601198.SH,601198,东兴证券,北京,证券,主板,20150226
3031,601199.SH,601199,江南水务,江苏,水务,主板,20110317
3032,601200.SH,601200,上海环境,上海,环境保护,主板,20170331
3033,601208.SH,601208,东材科技,四川,化工原料,主板,20110520
3034,601211.SH,601211,国泰君安,上海,证券,主板,20150626
3035,601212.SH,601212,白银有色,甘肃,铜,主板,20170215
3036,601216.SH,601216,君正集团,内蒙,化工原料,主板,20110222
3037,601218.SH,601218,吉鑫科技,江苏,机械基件,主板,20110506
3038,601222.SH,601222,林洋能源,江苏,电器仪表,主板,20110808
3039,601225.SH,601225,陕西煤业,陕西,煤炭开采,主板,20140128
3040,601226.SH,601226,华电重工,北京,专用机械,主板,20141211
3041,601228.SH,601228,广州港,广东,港口,主板,20170329
3042,601229.SH,601229,上海银行,上海,银行,主板,20161116
3043,601231.SH,601231,环旭电子,上海,元器件,主板,20120220
3044,601233.SH,601233,桐昆股份,浙江,化纤,主板,20110518
3045,601236.SH,601236,红塔证券,云南,证券,主板,20190705
3046,601238.SH,601238,广汽集团,广东,汽车整车,主板,20120329
3048,601288.SH,601288,农业银行,北京,银行,主板,20100715
3049,601298.SH,601298,青岛港,山东,港口,主板,20190121
3050,601311.SH,601311,骆驼股份,湖北,电气设备,主板,20110602
3051,601318.SH,601318,中国平安,深圳,保险,主板,20070301
3052,601319.SH,601319,中国人保,北京,保险,主板,20181116
3053,601326.SH,601326,秦港股份,河北,港口,主板,20170816
3054,601328.SH,601328,交通银行,上海,银行,主板,20070515
3055,601330.SH,601330,绿色动力,深圳,环境保护,主板,20180611
3056,601333.SH,601333,广深铁路,深圳,铁路,主板,20061222
3057,601336.SH,601336,新华保险,北京,保险,主板,20111216
3058,601339.SH,601339,百隆东方,浙江,纺织,主板,20120612
3059,601360.SH,601360,三六零,天津,互联网,主板,20120116
3060,601366.SH,601366,利群股份,山东,百货,主板,20170412
3061,601368.SH,601368,绿城水务,广西,水务,主板,20150612
3062,601369.SH,601369,陕鼓动力,陕西,机械基件,主板,20100428
3063,601375.SH,601375,中原证券,河南,证券,主板,20170103
3064,601377.SH,601377,兴业证券,福建,证券,主板,20101013
3065,601388.SH,601388,怡球资源,江苏,铝,主板,20120423
3066,601390.SH,601390,中国中铁,北京,建筑工程,主板,20071203
3067,601398.SH,601398,工商银行,北京,银行,主板,20061027
3068,601500.SH,601500,通用股份,江苏,汽车配件,主板,20160919
3069,601515.SH,601515,东风股份,广东,广告包装,主板,20120216
3070,601518.SH,601518,吉林高速,吉林,路桥,主板,20100319
3071,601519.SH,601519,大智慧,上海,软件服务,主板,20110128
3072,601555.SH,601555,东吴证券,江苏,证券,主板,20111212
3074,601566.SH,601566,九牧王,福建,服饰,主板,20110530
3075,601567.SH,601567,三星医疗,浙江,电器仪表,主板,20110615
3076,601577.SH,601577,长沙银行,湖南,银行,主板,20180926
3077,601579.SH,601579,会稽山,浙江,红黄酒,主板,20140825
3078,601588.SH,601588,北辰实业,北京,区域地产,主板,20061016
3079,601595.SH,601595,上海电影,上海,影视音像,主板,20160817
3080,601598.SH,601598,中国外运,北京,仓储物流,主板,20190118
3081,601599.SH,601599,鹿港文化,江苏,影视音像,主板,20110527
3082,601600.SH,601600,中国铝业,北京,铝,主板,20070430
3083,601601.SH,601601,中国太保,上海,保险,主板,20071225
3084,601606.SH,601606,长城军工,安徽,专用机械,主板,20180806
3085,601607.SH,601607,上海医药,上海,医药商业,主板,19940324
3086,601608.SH,601608,中信重工,河南,专用机械,主板,20120706
3087,601611.SH,601611,中国核建,上海,建筑工程,主板,20160606
3088,601615.SH,601615,明阳智能,广东,机械基件,主板,20190123
3089,601616.SH,601616,广电电气,上海,电气设备,主板,20110201
3090,601618.SH,601618,中国中冶,北京,建筑工程,主板,20090921
3091,601619.SH,601619,嘉泽新能,宁夏,新型电力,主板,20170720
3092,601628.SH,601628,中国人寿,北京,保险,主板,20070109
3093,601633.SH,601633,长城汽车,河北,汽车整车,主板,20110928
3094,601636.SH,601636,旗滨集团,湖南,玻璃,主板,20110812
3095,601666.SH,601666,平煤股份,河南,煤炭开采,主板,20061123
3096,601668.SH,601668,中国建筑,北京,建筑工程,主板,20090729
3097,601669.SH,601669,中国电建,北京,建筑工程,主板,20111018
3098,601677.SH,601677,明泰铝业,河南,铝,主板,20110919
3099,601678.SH,601678,滨化股份,山东,化工原料,主板,20100223
3100,601688.SH,601688,华泰证券,江苏,证券,主板,20100226
3101,601689.SH,601689,拓普集团,浙江,汽车配件,主板,20150319
3102,601698.SH,601698,中国卫通,北京,电信运营,主板,20190628
3103,601699.SH,601699,潞安环能,山西,煤炭开采,主板,20060922
3104,601700.SH,601700,风范股份,江苏,电气设备,主板,20110118
3105,601717.SH,601717,郑煤机,河南,汽车配件,主板,20100803
3106,601718.SH,601718,际华集团,北京,服饰,主板,20100816
3107,601727.SH,601727,上海电气,上海,电气设备,主板,20081205
3108,601766.SH,601766,中国中车,北京,运输设备,主板,20080818
3109,601777.SH,601777,力帆股份,重庆,摩托车,主板,20101125
3110,601788.SH,601788,光大证券,上海,证券,主板,20090818
3111,601789.SH,601789,宁波建工,浙江,建筑工程,主板,20110816
3113,601799.SH,601799,星宇股份,江苏,汽车配件,主板,20110201
3114,601800.SH,601800,中国交建,北京,建筑工程,主板,20120309
3115,601801.SH,601801,皖新传媒,安徽,出版业,主板,20100118
3116,601808.SH,601808,中海油服,天津,石油开采,主板,20070928
3117,601811.SH,601811,新华文轩,四川,出版业,主板,20160808
3118,601818.SH,601818,光大银行,北京,银行,主板,20100818
3119,601828.SH,601828,美凯龙,上海,其他商业,主板,20180117
3120,601838.SH,601838,成都银行,四川,银行,主板,20180131
3121,601857.SH,601857,中国石油,北京,石油开采,主板,20071105
3122,601858.SH,601858,中国科传,北京,出版业,主板,20170118
3123,601860.SH,601860,紫金银行,江苏,银行,主板,20190103
3124,601865.SH,601865,福莱特,浙江,玻璃,主板,20190215
3125,601866.SH,601866,中远海发,上海,水运,主板,20071212
3126,601869.SH,601869,长飞光纤,湖北,通信设备,主板,20180720
3127,601872.SH,601872,招商轮船,上海,水运,主板,20061201
3128,601877.SH,601877,正泰电器,浙江,电气设备,主板,20100121
3129,601878.SH,601878,浙商证券,浙江,证券,主板,20170626
3130,601880.SH,601880,大连港,辽宁,港口,主板,20101206
3131,601881.SH,601881,中国银河,北京,证券,主板,20170123
3132,601882.SH,601882,海天精工,浙江,机床制造,主板,20161107
3133,601886.SH,601886,江河集团,北京,装修装饰,主板,20110818
3134,601888.SH,601888,中国国旅,北京,旅游服务,主板,20091015
3135,601890.SH,601890,亚星锚链,江苏,船舶,主板,20101228
3136,601898.SH,601898,中煤能源,北京,煤炭开采,主板,20080201
3137,601899.SH,601899,紫金矿业,福建,黄金,主板,20080425
3138,601900.SH,601900,南方传媒,广东,出版业,主板,20160215
3139,601901.SH,601901,方正证券,湖南,证券,主板,20110810
3140,601908.SH,601908,京运通,北京,新型电力,主板,20110908
3141,601918.SH,601918,新集能源,安徽,煤炭开采,主板,20071219
3142,601919.SH,601919,中远海控,天津,水运,主板,20070626
3143,601928.SH,601928,凤凰传媒,江苏,出版业,主板,20111130
3144,601929.SH,601929,吉视传媒,吉林,影视音像,主板,20120223
3145,601933.SH,601933,永辉超市,福建,超市连锁,主板,20101215
3146,601939.SH,601939,建设银行,北京,银行,主板,20070925
3147,601949.SH,601949,中国出版,北京,出版业,主板,20170821
3148,601952.SH,601952,苏垦农发,江苏,种植业,主板,20170515
3149,601958.SH,601958,金钼股份,陕西,小金属,主板,20080417
3150,601965.SH,601965,中国汽研,重庆,汽车服务,主板,20120611
3151,601966.SH,601966,玲珑轮胎,山东,汽车配件,主板,20160706
3152,601968.SH,601968,宝钢包装,上海,广告包装,主板,20150611
3153,601969.SH,601969,海南矿业,海南,普钢,主板,20141209
3154,601975.SH,601975,招商南油,江苏,水运,主板,20190108
3155,601985.SH,601985,中国核电,北京,新型电力,主板,20150610
3156,601988.SH,601988,中国银行,北京,银行,主板,20060705
3157,601989.SH,601989,中国重工,北京,船舶,主板,20091216
3158,601990.SH,601990,南京证券,江苏,证券,主板,20180613
3159,601991.SH,601991,大唐发电,北京,火力发电,主板,20061220
3160,601992.SH,601992,金隅集团,北京,水泥,主板,20110301
3161,601996.SH,601996,丰林集团,广西,家居用品,主板,20110929
3162,601997.SH,601997,贵阳银行,贵州,银行,主板,20160816
3163,601998.SH,601998,中信银行,北京,银行,主板,20070427
3164,601999.SH,601999,出版传媒,辽宁,出版业,主板,20071221
3165,603000.SH,603000,人民网,北京,互联网,主板,20120427
3166,603001.SH,603001,奥康国际,浙江,服饰,主板,20120426
3167,603002.SH,603002,宏昌电子,广东,化工原料,主板,20120518
3168,603003.SH,603003,龙宇燃油,上海,石油贸易,主板,20120817
3169,603005.SH,603005,晶方科技,江苏,半导体,主板,20140210
3170,603006.SH,603006,联明股份,上海,汽车配件,主板,20140630
3171,603007.SH,603007,花王股份,江苏,建筑工程,主板,20160826
3172,603008.SH,603008,喜临门,浙江,家居用品,主板,20120717
3173,603009.SH,603009,北特科技,上海,汽车配件,主板,20140718
3174,603010.SH,603010,万盛股份,浙江,化工原料,主板,20141010
3175,603011.SH,603011,合锻智能,安徽,机床制造,主板,20141107
3176,603012.SH,603012,创力集团,上海,专用机械,主板,20150320
3177,603013.SH,603013,亚普股份,江苏,汽车配件,主板,20180509
3178,603015.SH,603015,弘讯科技,浙江,电气设备,主板,20150303
